AFEIX,American Century Fundamental Equity Fund Institu
AFFCX,Api Efficient Frontier Income F
AFFEX,Aston/Fairpointe Focused Equity Fund Class I
AFFIX,Api Efficient Frontier Income Fd Cl L
AFFMX,American Funds Mortgage Fund - Class F-3
AFGFX,Allianzgi Focused Growth Fund Class R6
AFGGX,Api TR Efficient Frontier Growth Fund Class A Sh
AFGIX,Alger Global Growth Fund Class I
AFGPX,Alger International Growth Fund Class B
AFGZX,Alger Global Growth Fund Class Z
AFIAX,America First Quantitative Strategies Fund Class
AFICX,Fundamental Investors Class C Shares
AFIFX,Fundamental Investors Class F01 Shares
AFIIX,Americafirst Quantitative Strategies Fund - Clas
AFISX,Americafirst Quantitative Strategies Fund Class
AFJAX,Allianzgi Nfj International Value Fund Class A
AFJCX,Allianzgi Nfj International Value Fund Class C
AFLCX,Angel Oak Flexible Income  - Class C
AFLEX,Anfield Universal Fixed Income Fd Cl A
AFLIX,Anfield Universal Fixed Income Fd Cl I
AFLKX,Anfield Universal Fixed Income Fd Cl C
AFMBX,American Balanced Fund - Class F-3
AFMCX,Acuitas US Microcap Fund - Institutional Shares
AFMFX,American Mutual Fund - Class F-3
AFMMX,Api Efficient Frontier Core Income Fd Cl L
AFNAX,Aam/Bahl & Gaynor Income Growth Fd Cl A
AFNIX,Aam/Bahl & Gaynor Income Growth Fd Cl I
AFOYX,Ariel Focus Fund Instl Cl
AFPAX,America First Income Trends Fund Class A
AFPIX,America First Income Trends Fund Class I
AFPTX,Aston/Fairpointe Focused Equity Fund Class N
AFPUX,America First Income Trends Fund Class U
AFRAX,Invesco Floating Rate Fund Class A
AFRCX,Invesco Floating Rate Fund Class C
AFRFX,Invesco Floating Rate Fund Cl R6
AFRIX,Invesco Floating Rate Fund Class R5
AFRRX,Invesco Floating Rate Fund Class R
AFRYX,Invesco Floating Rate Fund Class Y
AFTAX,Invesco Balanced-Risk Retirement 2020 Fund Class
AFTCX,Invesco Balanced-Risk Retirement 2020 Fund Class
AFTEX,American Fds The Tax-Exempt Bond Fund of Americ
AFTFX,American Fds The Tax-Exempt  Bond Fund of Ameri
AFTSX,Invesco Balanced-Risk Retirement 2020 Fund Class
AFTYX,Invesco Balanced-Risk Retirement 2020 Fund Class
AFVPX,Allianzgi Nfj International Value Fund Class P
AFXAX,American Beacon Flexible Bond Fund A Class
AFXCX,American Beacon Flexible Bond Fund C Class
AFXIX,American Beacon Flexible Bond Fund Insti Class
AFXPX,American Beacon Flexible Bond Fund Investor Clas
AFXYX,American Beacon Flexible Bond Fund Y Class
AFYCX,Aam/Bahl & Gaynor Income Growth Fd Cl C
AFYDX,American Century Sustainable Equity Fund - Y Cla
AGAAX,Invesco Global Small & Mid Cap Growth Fund Cl A
AGACX,Invesco Global Small & Mid Cap Growth Fund Class
AGAIX,Allianzgi Global Dynamic Allocation Fund Institu
AGALX,Forward Growth Allocation Fund  Investor Shares
AGAMX,Allianzgi Global Allocation Fund Administrative
AGAPX,Allianzgi Global Allocation Fund Class P
AGAQX,361 Global Long/Short Equity Fund - Investor Cla
AGARX,Allianzgi Global Allocation Fund Class R
AGASX,Allianzgi Global Allocation Fund Class R6
AGAWX,361 Global Long/Short Equity Fund - Class Y
AGAYX,Invesco Global Small & Mid Cap Growth Fund Class
AGAZX,361 Global Long/Short Equity Fund - Class I
AGBAX,American Century Global Bond Fd A Cl
AGBBX,The Ab Portfolios - Ab Growth Fund - Class B
AGBCX,Columbia Global Bond Fund Class C
AGBDX,American Century Global Bond Fund R6 Cl
AGBGX,Global Bond Fund - G Class
AGBHX,American Century Global Bond Fund - I Class
AGBNX,American Century Global Bond Fd Inst Cl
AGBRX,American Century Global Bond Fd R Cl
AGBTX,American Century Global Bond Fd C Cl
AGBVX,American Century Global Bond Fd Inv Cl
AGBWX,American Century Global Bond Fund - Y Class
AGCAX,Arbitrage Credit Opportunities Fund Class A
AGCCX,Ab Unconstrained Bond Fund Inc. - Class C
AGCDX,Aston/Guardian Capital Global Dividend Fund Cl I
AGCHX,Global Small Cap Fund - C Class
AGCIX,Aberdeen Global Fixed Income Fund Insti Class
AGCLX,Global Small Cap Fund - A Class
AGCNX,Aston/Guardian Capital Global Dividend Fund Cl N
AGCSX,Global Small Cap Fund - Institu
AGCTX,Global Small Cap Fund - R6 Clas
AGCVX,Global Small Cap Fund - Investo
AGCWX,Global Small Cap Fund - R Class
AGDAX,Ab High Income Fund Inc. - Class A
AGDBX,Ab High Income Fund Inc. - Class B
AGDCX,Ab High Income Fund Inc. - Class C
AGDIX,Ab High Income Fund Inc. - Class I
AGDKX,Ab High Income Fund Inc. - Class K
AGDRX,Ab High Income Fund Inc. - Class R
AGDYX,Ab High Income Fund Inc. - Advisor Class
AGDZX,Ab High Income Fund Inc. - Class Z
AGEAX,Arbitrage Event-Driven Fund Class A
AGEIX,American Beacon Global Evolution Frontier Market
AGEPX,American Beacon Global Evolution Frontier Market
AGERX,Allianzgi Best Styles Global Equity Fund Cl R6
AGEYX,American Beacon Global Evolution Frontier Market
AGFAX,Allianzgi Global Dynamic Allocation Fund Adminis
AGFCX,Alger Green Fund Class C
AGFGX,American Century Global Growth Fund - R5 Class
AGFIX,The Ab Portfolios - Ab Growth Fund - Class I
AGFKX,The Ab Portfolios - Ab Growth Fund - Class K
AGFQX,361 Global Counter-Trend Fund Investor Cl
AGFRX,The Ab Portfolios - Ab Growth Fund - Class R
AGFZX,361 Global Counter-Trend Fund Cl I
AGGAX,Invesco Global Growth Fund Class A
AGGCX,Invesco Global Growth Fund Class C Shares
AGGDX,American Century Global Growth Fund R6 Cl
AGGFX,Invesco Global Growth Fund Cl R6
AGGGX,Forward Growth Allocation Fund C Class
AGGIX,American Century Global Growth - Institutional C
AGGNX,American Century Global Gold Fund Insti Class
AGGRX,American Century Global Growth Fd - A Cl
AGGWX,American Century Global Gold Fund R Class
AGGYX,Invesco Global Growth Fund Class Y
AGHAX,Meeder Aggressive Growth Fund - Adviser Class
AGHIX,Meeder Aggressive Growth Fund - Institutional Cl
AGHPX,Allianzgi Global High Yield Fund Class P
AGIAX,The Ab Portfolios - Ab Tax-Managed Balanced Weal
AGIBX,The Ab Portfolios - Ab Tax-Managed Balanced Weal
AGICX,The Ab Portfolios - Ab Tax-Managed Balanced Weal
AGIFX,Alger Green Fund Class I
AGIHX,Allianzgi Global High Yield Fund Institutional C
AGIRX,Alger Mid Cap Growth Institutional Fund Class R
AGISX,Aberdeen International Small Cap Fund Insti Serv
AGIVX,Invesco U.S. Government Fund Investor Class
AGIYX,The Ab Portfolios - Ab Tax-Managed Balanced Weal
AGIZX,Alger Growth & Income Fd Cl Z
AGLAX,Allianzgi Retirement 2020 Fund Class A
AGLCX,American Century Global Growth - C Class
AGLIX,Ab Unconstrained Bond Fund Inc. - Class I
AGLMX,Allianzgi Retirement 2020 Fund Administrative Cl
AGLOX,Ariel Global Equity Fd Inv Cl
AGLPX,Allianzgi Retirement 2020 Fund Class P
AGLRX,Allianzgi Retirement 2020 Fund Class R
AGLYX,Ariel Global Equity Fd Instl Cl
AGMAX,Allianzgi Emerging Markets Debt Fund Class A
AGMCX,Allianzgi Emerging Markets Debt Fund Class C
AGMHX,American Century Ginnie Mae Fund - I Class
AGMNX,American Century Ginnie Mae Fund Insti Class
AGMPX,Allianzgi Emerging Markets Debt Fund Class P
AGMQX,361 Global Macro Opportunity Fund - Investor Cla
AGMWX,American Century Ginnie Mae Fund R Class
AGMZX,361 Global Macro Opportunity Fund - Class I
AGNIX,Allianzgi Retirement 2020 Fund Class R6
AGOCX,Prudential Jennison Equity Income Fund Class C
AGOIX,Invesco U.S. Government Fund Class R5
AGOPX,Allianz Global Smallcap Opportunities Portfolio
AGORX,American Century Global Growth Fund R Class
AGOVX,Invesco U.S. Government Fund Class A
AGOZX,Alger Small Cap Focus Fund Class Z
AGPIX,Agf Global Sustainable Growth Equity Fund Class
AGPRX,Agf Global Sustainable Growth Equity Fund Class
AGRAX,Allianzgi Retirement Income Fd Cl A
AGRCX,The Ab Portfolios - Ab Growth Fund - Class C
AGRDX,American Century Growth Fd R6 Cl
AGREX,Invesco Global Real Estate Class A
AGRFX,The Ab Portfolios - Ab Growth Fund - Class A
AGRPX,Allianzgi Retirement Income Fd Class P
AGRYX,The Ab Portfolios - Ab Growth Fund - Advisor Cla
AGSAX,Ab Unconstrained Bond Fund Inc. - Class A
AGSBX,Ab Unconstrained Bond Fund Inc. - Class B
AGSCX,Alger Small Cap Growth Fund Class C
AGSIX,Ab Unconstrained Bond Fund Inc. - Advisor Class
AGSKX,Ab Unconstrained Bond Fund Inc. - Class K
AGSPX,Allianzgi Global Dynamic Allocation Fund Class P
AGSRX,Ab Unconstrained Bond Fund Inc. - Class R
AGSSX,Invesco Global Small & Mid Cap Growth Fund  Clas
AGSZX,Ab Unconstrained Bond Fund Inc. - Class Z
AGTFX,Ibbotson Aggressive Growth ETF Asset Allocation
AGTHX,The Growth Fund of America Class A Shares
AGTIX,Ab Global Thematic Growth Fund Inc. - Class I
AGUAX,American Beacon Global Evolution Frontier Market
AGVCX,Invesco U.S. Government Fund Class C
AGVRX,Invesco U.S. Government Fund Class R
AGVSX,Invesco U.S. Government Fund Class R6
AGVYX,Invesco U.S. Government Fund Class Y
AGWRX,American Century Growth R Shares
AGWUX,American Century Growth Fund - R5 Class
AGXIX,Agf Global Equity Fund Class I
AGXRX,Agf Global Equity Fund Class R6
AGYCX,American Century Global Gold Fund C Class
AGYGX,American Century Global Growth Fund - Y Class
AGYWX,American Century Growth Fund - Y Class
AHDCX,American Century High Yield  -  C Class
AHGCX,American Century Heritage - C Class
AHGNX,Nt High Income Fund - Institutional Class
AHGVX,Nt High Income Fund - Investor Class
AHHYX,Invesco High Yield Fund Class Y
AHIAX,High Income Fund - A Class
AHICX,American Fds  American High-Income Municipal Bo
AHIDX,High Income Fund - R6 Class
AHIEX,High Income Fund - R5 Class
AHIFX,American High-Income TR Class F-2 Shs
AHIIX,High Income Fund - I Class
AHITX,American Funds High-Income Trust A
AHIVX,High Income Fund - Investor Class
AHIYX,Invesco High Yield Fund Class R5
AHLAX,American Beacon Ahl Managed Futures Strategy Fun
AHLCX,American Beacon Ahl Managed Futures Strategy Fun
AHLIX,American Beacon Ahl Managed Futures Strategy Fun
AHLPX,American Beacon Ahl Managed Futures Strategy Fun
AHLYX,American Beacon Ahl Managed Futures Strategy Fun
AHMFX,American Fds American High-Income Municipal Bon
AHSAX,Alger Health Sciences Fund Class A
AHSCX,Alger Health Sciences Fund Class C
AHSZX,Alger Health Sciences Fund Class Z
AHTCX,American Funds High-Income Trust C
AHTFX,American Funds High-Income Trust Cl F-1 Shs
AHYCX,Invesco High Yield Fund Class C
AHYDX,American Century High-Yield Fund R6 Cl
AHYHX,American Century High-Yield Fund - I Class
AHYLX,American Century High-Yield Fund - Y Class
AHYMX,Alpine High Yield Managed Duration Muni Fd Inst
AHYRX,American Century High-Yield Fund R Class
AHYVX,American Century High Yield Fd - A Cl
AIAAX,Forward Income Builder Fund Inst Cl
AIACX,Forward Income Builder Fund Cl C
AIADX,Inflation-Adjusted Bond Fund - R6 Class
AIAFX,Alpine Global Infrastructure Fd Cl A
AIAGX,Alpine Realty Income and Growth Fd Cl A
AIAHX,American Century Inflation-Adjusted Bond Fund -
AIAIX,Forward Income Builder Fund Investor Cl
AIANX,American Century Inflation - Adj. Bond - Institu
AIARX,American Century Inflation-Adjusted Bond Fd - R
AIAVX,American Century Inflation Adjusted Bond Fd A Cl
AIAYX,American Century Inflation-Adjusted Bond Fund -
AIBAX,American Funds Int Bond Fd of America A
AIBDX,American Century International Bond Fd - A Class
AIBGX,International Bond Fund - G Class
AIBHX,American Century International Bond Fund - I Cla
AIBLX,Cavanal Hill Balanced Fd Insti Shs
AIBNX,Cavanal Hill Bond Fund Insti Shs
AIBRX,American Century International Bond Fund R Class
AIBYX,American Century International Bond Fund - Y Cla
AICAX,Sanford C. Bernstein Fund Inc.- Ab Intermediate
AICCX,American Funds Investment Co of America C
AICFX,American Funds Investment Co of America Cl F-1 S
AICGX,American Century Income & Growth Fund - R5 Class
AICRX,American Century Income & Growth R Shares
AICYX,Sanford C. Bernstein Fund  Inc.- Ab Intermediate
AIDAX,Sanford C. Bernstein Fund Inc.- Ab Intermediate
AIDBX,Sanford C. Bernstein Fund Inc.- Ab Intermediate
AIDDX,American Century International Bond Fund R6 Cl
AIDIX,American Century International Bond Institutiona
AIDYX,Sanford C. Bernstein Fund Inc. - Ab Intermediat
AIEAX,American Beacon International Equity Fund A Clas
AIECX,Invesco International Growth Fund Class C
AIEMX,The Alger Fds II Alger Emerging Markets Fund Cl
AIENX,Strategic Enhanced Yield Fund Institutional Shar
AIERX,Invesco International Growth Fund Class R Shares
AIEVX,Invesco International Growth Fund Class R5
AIFBX,Cavanal Hill Intermediate Bond Insti Shs
AIFRX,Alpine Global Intrastructure Fund
AIGFX,Allianzgl International Growth Fund Class A
AIGIX,Alger International Growth Fund Class I
AIGOX,Alger Portfolios - Alger Income and Growth Portf
AIGPX,Allianzgi Income Class and Growth Fund Class P
AIGRX,Allianzgi Income and Growth Fd Cl R
AIGYX,Alpine Realty Income & Growth Fund Class Y
AIHAX,Horizon Active Income Fund Class A
AIIEX,Invesco International Growth Fund Class A
AIIPX,Ai U.S. Inflation-Protected Fund - Premier Class
AIISX,Allianzgi International Smallcap Fund R6
AIIYX,Invesco International Growth Fund Class Y
AILAX,Forward Income Builder Fund Class A
AILCX,American Beacon International Equity Fund C Clas
AIMAX,VOYA Smid Cap Equity Fund Class A
AIMCX,Sanford C. Bernstein Fund Inc.- Ab Intermediate
AIMIX,VOYA Smid Cap Equity Fund Class I
AIMNX,Horizon Active Income Fund Cl N
AIMOX,Aqr International Momentum Style Fund - Class I
AIMRX,VOYA Smid Cap Equity Fund Class R
AIMWX,VOYA Smid Cap Equity Fund Class W
AINAX,Invesco International Allocation Fund Class A
AINGX,Inflation-Adjusted Bond Fund - G Class
AINIX,Ariel International Equity Fd Instl Cl
AINOX,American Century Inflation-Adjusted Bond Fund -
AINTX,Ariel International Fund Investor Cl
AINYX,Invesco International Allocation Fund Class Y
AIOAX,Columbia Income Opportunities Fund Class A
AIOCX,American Century International Opportunities Fd
AIOIX,American Century Intl Opportunities - Investor C
AIONX,Aqr International Momentum Style Fund - Class N
AIOPX,Cavanal Hill Opportunistic Fd Insti Cl
AIORX,American Century International Opportunites Fd -
AIPTX,American Century Vp Inflation Prot Cl II
AIQCX,American Century International Bond Fund C Class
AIRIX,Horizon Active Income Fund Cl I
AISOX,Affinity Small Cap Fund Class A
AISPX,Affinity Small Cap Fund Class C
AISQX,Affinity Small Cap Fund Class I
AISTX,Cavanal Hill Short-Term Income Fund - Institutio
AISZX,Alger Small Cap Growth Institutional Fund Class
AITEX,Cavanal Hill Intermediate Tax-Free Bond Fd Inst
AITFX,Invesco Limited Term Muni Inc Fund Class A2
AIUSX,Ultra Short Tax-Free Income Fund Institutional S
AIVAX,Allianzgi Nfj International Value Fund Administr
AIVIX,Ab Trust - Ab International Value Fund - Class I
AIVKX,Ab Trust - Ab International Value Fund - Class K
AIVOX,American Century International Opportunities Fd
AIVRX,Ab Trust - Ab International Value Fund - Class R
AIVSX,American Funds Investment Co of America A
AIWCX,American Century International Growth - Class C
AIWEX,Cavanal Hill World Energy Fund Institutional Cl
AIWVX,Mid Cap Core Equity Fund - Institutional Shares
AIYDX,American Century International Discovery Fund -
AIZAX,Sanford C. Bernstein Fund Inc.- Ab Internationa
AIZBX,Sanford C. Bernstein Fund Inc.- Ab Internationa
AIZCX,Sanford C. Bernstein Fund Inc.- Ab Internationa
AIZZX,Ab International Portfolio - Z
AJEAX,Aberdeen Japanese Equities Fund - Class A
AJECX,Aberdeen Japanese Equities Fund - Class C
AJEIX,Aberdeen Japanese Equities Fund - Institutional
AJERX,Aberdeen Japanese Equities Fund - Class R
AJESX,Aberdeen Japanese Equities Fund - Institutional
AJVAX,Allianzgi Nfj International Small Cap Value Fund
AJVCX,Allianzgi Nfj International Small Cap Value Fund
AJVIX,Allianzgi Nfj International Small Cap Value Fund
AJVPX,Allianzgi Nfj International Small Cap Value Fund
AJVSX,Allianzgi Nfj International Small Cap Value Fund
AKFAX,Aberdeen Emerging Markets Debt Fd Cl A
AKFCX,Aberdeen Emerging Markets Debt Fd Cl C
AKFIX,Aberdeen Emerging Markets Debt Fd Inst Cl
AKFRX,Aberdeen Emerging Markets Debt Fd Cl R
AKFSX,Aberdeen Emerging Markets Debt Fd Inst Service C
AKGAX,Ab Income Fund - A
AKGCX,Ab Income Fund - C
AKIRX,Wilmington  Broad Market  Bond Fund Class A Shs
AKREX,Akre Focus - Retail
AKRIX,Akre Focus - Institutional
AKRSX,Akre Focus Fund - Supra Institutional Class
ALAAX,Invesco Income Allocation Fund Class A
ALABX,Alabama Tax Free Bond Fund [The]
ALAFX,Alger Capital Appreciation Focus Fund Class A
ALAIX,Allianzgl Emerging Markets Smallcap Fund Class
ALAMX,Alambic Small Cap Value Plus Fund
ALARX,Alger Capital Appreciation Institutional Fund Cl
ALASX,Ab Bond Fund Inc. - Ab Credit Long/Short Portfo
ALAYX,Invesco Income Allocation Fund Class Y
ALBAX,Alger Growth & Income  Fund Class A
ALBCX,Alger Growth & Income  Fund Class C
ALBPX,Allianzgl Best Styles U.S. Equity Fund Class P
ALCAX,Ab Municipal Income Fund Inc. - California Port
ALCBX,Ab Municipal Income Fund Inc. - California Port
ALCCX,Alger Capital Appreciation Fund Class C
ALCFX,Alger Capital Appreciation Focus Fund Class C
ALCKX,Ab Large Cap Growth Fund Inc. - Class K
ALCPX,Allianzgi Nfj Largecap Value Fund Class P
ALCSX,Ab Bond Fund Inc. - Ab Credit Long/Short Portfo
ALCVX,Ab Municipal Income Fund Inc. - California Port
ALCZX,Alger International Growth Fund Class Z
ALDAX,Columbia Limited Duration Credit Fund Class A
ALEDX,AC Alternatives Long Short Fund
ALEFX,Alps/Alerian Energy Infrastructure Portfolio Cl
ALEGX,VOYA Capital Allocation Fund Class I
ALEHX,AC Alternatives Long Short Fund
ALEJX,AC Alternatives Long Short Fund
ALEQX,AC Alternatives Long Short Fund
ALERX,Alps/Alerian MLP Infrastructure Index Fund Class
ALEVX,AC Alternatives Long Short Fund
ALEWX,AC Alternatives Long Short Fund
ALFAX,Lord Abbett Securities Trust - Alpha Strategy Fu
ALFBX,Lord Abbett Securities Trust - Alpha Strategy Fu
ALFCX,Lord Abbett Securities Trust  Alpha Strategy Fun
ALFFX,Lord Abbett Alpha Strategy Fd - Cl F
ALFKX,Lord Abbett Alpha Strategy Fund Class R4
ALFOX,Lord Abbett Alpha Strategy Class F3
ALFQX,Lord Abbett Alpha Strategy Fd - Cl R2
ALFRX,Lord Abbett Alpha Strategy Fund - Cl R3
ALFTX,Lord Abbett Alpha Strategy Fund Class R5
ALFVX,Lord Abbett Alpha Strategy Fund Class R6
ALFYX,Lord Abbett Alpha Strategy Fund Class I
ALGAX,Alger International Growth Fund Class A
ALGCX,Alger International Growth Fund Class C
ALGPX,Allianzgl Best Styles Global Equity Fund Class P
ALGRX,Alger Capital Appreciation Focus Fund Class I
ALGSX,Alambic Small Cap Growth Plus Fund
ALGYX,Alger Capital Appreciation Focus Fund - Class Y
ALGZX,Alger Green Fund Class Z
ALHAX,Ab Bond Fund Inc. - Ab Limited Duration High In
ALHCX,Ab Bond Fund Inc. - Ab Limited Duration High In
ALHIX,AC Alternatives Equity Market Neutral Fund - Inv
ALHKX,Ab Bond Fund Inc. - Ab Limited Duration High In
ALHRX,Ab Bond Fund Inc. - Ab Limited Duration High In
ALHYX,Ab Bond Fund Inc. - Ab Limited Duration High In
ALIAX,AC Alternatives Equity Market Neutral Fund - A C
ALICX,AC Alternatives Equity Market Neutral Fund - C C
